Kind,Name,CountLineCode,Cyclomatic,RatioCommentToCode
Public Method,"hudson.cli.UpdateViewCommandTest.updateViewShouldFailIfViewDoesNotExist",10,1,"0.00"
Public Method,"hudson.cli.UpdateViewCommandTest.updateViewShouldFailWithoutViewConfigurePermission",11,1,"0.00"
Public Method,"hudson.cli.UpdateViewCommandTest.updateViewShouldModifyViewConfiguration",14,1,"0.00"
Public Method,"hudson.cli.UpdateViewCommandTest.updateViewWithRenamedClass",10,1,"0.40"
Public Method,"hudson.cli.UpdateViewCommandTest.updateViewWithWrongViewTypeShouldFail",12,1,"0.00"
Public Class,"hudson.cli.VersionCommand",12,,"0.50"
Public Method,"hudson.cli.VersionCommand.getShortDescription",4,1,"0.00"
Protected Method,"hudson.cli.VersionCommand.run",5,1,"0.20"
Public Abstract Class,"hudson.cli.ViewManipulationTestBase",143,,"0.02"
Abstract Method,"hudson.cli.ViewManipulationTestBase.getCommand",1,0,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationManyShouldFailIfFirstJobDoesNotExist",16,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationManyShouldFailIfLastJobDoesNotExist",16,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationManyShouldFailIfMiddleJobDoesNotExist",16,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationManyShouldFailIfMoreJobsDoNotExist",16,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailIfTheJobDoesNotExist",18,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailIfTheJobNameIsEmpty",10,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailIfTheViewIsNotDirectlyModifiable",12,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailWithJenkinsReadPermissionOnly",10,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailWithViewReadAndJobReadPermissionsOnly",10,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.jobViewManipulationShouldFailWithViewReadPermissionOnly",10,1,"0.00"
Public Method,"hudson.cli.ViewManipulationTestBase.setUp",4,1,"0.00"
Public Class,"hudson.cli.WaitNodeOfflineCommand",14,,"0.36"
Public Method,"hudson.cli.WaitNodeOfflineCommand.getShortDescription",4,1,"0.00"
Protected Method,"hudson.cli.WaitNodeOfflineCommand.run",5,1,"0.00"
Public Class,"hudson.cli.WaitNodeOfflineCommandTest",89,,"0.03"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.setUp",4,1,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldFailIfNodeDoesNotExist",9,1,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldSucceedOnDisconnectedNode",13,2,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldSucceedOnDisconnectingNode",10,1,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldSucceedOnGoingOfflineNode",10,1,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldSucceedOnOfflineNode",13,2,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldTimeoutOnOnlineNode",25,3,"0.00"
Anonymous Class,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldTimeoutOnOnlineNode.(Anon_1)",9,,"0.00"
Public Method,"hudson.cli.WaitNodeOfflineCommandTest.waitNodeOfflineShouldTimeoutOnOnlineNode.(Anon_1).call",8,1,"0.00"
Public Class,"hudson.cli.WaitNodeOnlineCommand",14,,"0.36"
Public Method,"hudson.cli.WaitNodeOnlineCommand.getShortDescription",4,1,"0.00"
Protected Method,"hudson.cli.WaitNodeOnlineCommand.run",5,1,"0.00"
Public Class,"hudson.cli.WaitNodeOnlineCommandTest",107,,"0.03"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.setUp",4,1,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldFailIfNodeDoesNotExist",9,1,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldSucceedOnGoingOnlineNode",9,1,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldSuccessOnOnlineNode",13,2,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnDisconnectedNode",23,3,"0.00"
Lambda Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnDisconnectedNode.(lambda_expr_1)",7,1,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnDisconnectingNode",22,3,"0.00"
Lambda Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnDisconnectingNode.(lambda_expr_1)",7,1,"0.00"
Public Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnGoingOfflineNode",22,3,"0.00"
Lambda Method,"hudson.cli.WaitNodeOnlineCommandTest.waitNodeOnlineShouldTimeoutOnGoingOfflineNode.(lambda_expr_1)",7,1,"0.00"
Public Class,"hudson.cli.WhoAmICommand",17,,"0.29"
Public Method,"hudson.cli.WhoAmICommand.getShortDescription",4,1,"0.00"
Protected Method,"hudson.cli.WhoAmICommand.run",10,2,"0.00"
Package,"hudson.cli.declarative",374,,"0.74"
Public Annotation,"hudson.cli.declarative.CLIMethod",8,,"0.75"
Abstract Method,"hudson.cli.declarative.CLIMethod.name",1,0,"3.00"
Abstract Method,"hudson.cli.declarative.CLIMethod.usesChannel",1,0,"3.00"
Public Class,"hudson.cli.declarative.CLIRegisterer",153,,"0.39"
Private Method,"hudson.cli.declarative.CLIRegisterer.discover",125,4,"0.38"
Anonymous Class,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1)",106,,"0.42"
Private Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).bindMethod",23,6,"0.13"
Protected Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).getCmdLineParser",4,1,"0.00"
Public Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).getName",4,1,"0.00"
Public Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).getShortDescription",4,1,"0.25"
Private Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).logAndPrintError",4,1,"0.00"
Public Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).main",58,12,"0.71"
Private Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).printError",4,1,"0.00"
Protected Method,"hudson.cli.declarative.CLIRegisterer.discover.(Anon_1).run",4,1,"0.00"
Public Generic Method,"hudson.cli.declarative.CLIRegisterer.find",7,2,"0.00"
TypeVariable,"hudson.cli.declarative.CLIRegisterer.find.T",0,,"0.00"
Private Method,"hudson.cli.declarative.CLIRegisterer.findResolver",8,4,"0.38"
Private Method,"hudson.cli.declarative.CLIRegisterer.loadMessageBundle",5,1,"0.60"
Public Method,"hudson.cli.declarative.CLIRegisterer.refresh",4,1,"0.25"
Public Annotation,"hudson.cli.declarative.CLIResolver",6,,"4.83"
Class,"hudson.cli.declarative.MethodBinder",116,,"0.10"
Private Static Final Class,"hudson.cli.declarative.MethodBinder.ArgumentImpl",56,,"0.05"
Private Constructor,"hudson.cli.declarative.MethodBinder.ArgumentImpl.ArgumentImpl",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.annotationType",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.equals",11,3,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.handler",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.hashCode",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.hidden",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.index",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.metaVar",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.multiValued",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.required",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.ArgumentImpl.usage",4,1,"0.00"
Constructor,"hudson.cli.declarative.MethodBinder.MethodBinder",45,7,"0.04"
Anonymous Class,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1)",21,,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1).addValue",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1).asAnnotatedElement",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1).asFieldSetter",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1).getType",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.MethodBinder.(Anon_1).isMultiValued",4,1,"0.00"
Public Method,"hudson.cli.declarative.MethodBinder.call",10,3,"0.00"
Public Annotation,"hudson.cli.declarative.OptionHandlerExtension",6,,"0.83"
Package,"hudson.cli.handlers",471,,"0.55"
Public Class,"hudson.cli.handlers.AbstractItemOptionHandler",8,,"0.50"
Public Constructor,"hudson.cli.handlers.AbstractItemOptionHandler.AbstractItemOptionHandler",3,1,"0.00"
Protected Method,"hudson.cli.handlers.AbstractItemOptionHandler.type",3,1,"0.00"
Public Class,"hudson.cli.handlers.AbstractProjectOptionHandler",14,,"0.36"
Public Constructor,"hudson.cli.handlers.AbstractProjectOptionHandler.AbstractProjectOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.AbstractProjectOptionHandler.getDefaultMetaVariable",4,1,"0.00"
Protected Method,"hudson.cli.handlers.AbstractProjectOptionHandler.type",3,1,"0.00"
Public Abstract Generic Class,"hudson.cli.handlers.GenericItemOptionHandler",34,,"0.21"
Protected Constructor,"hudson.cli.handlers.GenericItemOptionHandler.GenericItemOptionHandler",3,1,"0.00"
TypeVariable,"hudson.cli.handlers.GenericItemOptionHandler.T",0,,"0.00"
Public Method,"hudson.cli.handlers.GenericItemOptionHandler.getDefaultMetaVariable",3,1,"0.00"
Public Method,"hudson.cli.handlers.GenericItemOptionHandler.parseArguments",24,4,"0.00"
Protected Abstract Method,"hudson.cli.handlers.GenericItemOptionHandler.type",1,0,"0.00"
Public Class,"hudson.cli.handlers.JobOptionHandler",14,,"0.36"
Public Constructor,"hudson.cli.handlers.JobOptionHandler.JobOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.JobOptionHandler.getDefaultMetaVariable",4,1,"0.00"
Protected Method,"hudson.cli.handlers.JobOptionHandler.type",3,1,"0.00"
Public Class,"hudson.cli.handlers.NodeOptionHandler",18,,"0.33"
Public Constructor,"hudson.cli.handlers.NodeOptionHandler.NodeOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.NodeOptionHandler.getDefaultMetaVariable",4,1,"0.00"
Public Method,"hudson.cli.handlers.NodeOptionHandler.parseArguments",8,2,"0.00"
Public Class,"hudson.cli.handlers.ParameterizedJobOptionHandler",16,,"0.19"
Public Constructor,"hudson.cli.handlers.ParameterizedJobOptionHandler.ParameterizedJobOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.ParameterizedJobOptionHandler.getDefaultMetaVariable",4,1,"0.00"
Protected Method,"hudson.cli.handlers.ParameterizedJobOptionHandler.type",4,1,"0.00"
Public Class,"hudson.cli.handlers.TopLevelItemOptionHandler",13,,"0.46"
Public Constructor,"hudson.cli.handlers.TopLevelItemOptionHandler.TopLevelItemOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.TopLevelItemOptionHandler.getDefaultMetaVariable",4,1,"0.25"
Protected Method,"hudson.cli.handlers.TopLevelItemOptionHandler.type",3,1,"0.00"
Public Class,"hudson.cli.handlers.ViewOptionHandler",39,,"0.90"
Public Constructor,"hudson.cli.handlers.ViewOptionHandler.ViewOptionHandler",3,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandler.getDefaultMetaVariable",4,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandler.getView",24,5,"0.62"
Public Method,"hudson.cli.handlers.ViewOptionHandler.parseArguments",5,1,"0.00"
Public Class,"hudson.cli.handlers.ViewOptionHandlerTest",210,,"0.01"
Private Static Abstract Class,"hudson.cli.handlers.ViewOptionHandlerTest.CompositeView",5,,"0.00"
Protected Constructor,"hudson.cli.handlers.ViewOptionHandlerTest.CompositeView.CompositeView",3,1,"0.00"
Private Method,"hudson.cli.handlers.ViewOptionHandlerTest.denyAccessOn",4,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.ignoreLeadingAndTrailingSlashes",8,1,"0.00"
Private Method,"hudson.cli.handlers.ViewOptionHandlerTest.mockJenkins",11,1,"0.00"
Anonymous Class,"hudson.cli.handlers.ViewOptionHandlerTest.mockJenkins.(Anon_1)",5,,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.mockJenkins.(Anon_1).hasPermission2",4,1,"0.00"
Private Method,"hudson.cli.handlers.ViewOptionHandlerTest.parse",12,1,"0.00"
Anonymous Class,"hudson.cli.handlers.ViewOptionHandlerTest.parse.(Anon_2)",9,,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.parse.(Anon_2).getParameter",4,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.parse.(Anon_2).size",4,1,"0.00"
Private Method,"hudson.cli.handlers.ViewOptionHandlerTest.parseFailedWith",10,3,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.refuseToReadInnerView",13,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.refuseToReadNestedView",14,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.refuseToReadOuterView",15,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportEmptyViewNameRequestAsNull",8,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportNonexistentInnerView",11,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportNonexistentNestedView",11,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportNonexistentTopLevelView",11,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportNullViewAsNPE",8,1,"0.00"
Lambda Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportNullViewAsNPE.(lambda_expr_1)",1,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportTraversingViewThatIsNotAViewGroup",11,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportViewSpaceNameRequestAsIAE",10,1,"0.00"
Lambda Method,"hudson.cli.handlers.ViewOptionHandlerTest.reportViewSpaceNameRequestAsIAE.(lambda_expr_1)",1,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.resolveNestedView",8,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.resolveOuterView",8,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.resolveTopLevelView",8,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.setUp",12,1,"0.00"
Public Method,"hudson.cli.handlers.ViewOptionHandlerTest.tearDown",4,1,"0.00"
Package,"hudson.console",1503,,"0.63"
Public Generic Class,"hudson.console.AnnotatedLargeText",84,,"0.49"
Public Constructor,"hudson.console.AnnotatedLargeText.AnnotatedLargeText",4,1,"0.00"
Public Constructor,"hudson.console.AnnotatedLargeText.AnnotatedLargeText",4,1,"0.00"
TypeVariable,"hudson.console.AnnotatedLargeText.T",0,,"0.00"
Private Method,"hudson.console.AnnotatedLargeText.createAnnotator",20,6,"0.10"
Public Method,"hudson.console.AnnotatedLargeText.doProgressiveHtml",4,1,"0.00"
Public Method,"hudson.console.AnnotatedLargeText.doProgressiveText",3,1,"1.00"
Private Method,"hudson.console.AnnotatedLargeText.getConsoleAnnotator",4,1,"0.00"
Private Method,"hudson.console.AnnotatedLargeText.isHtml",4,1,"1.00"
Protected Method,"hudson.console.AnnotatedLargeText.setContentType",4,2,"0.00"
Public Method,"hudson.console.AnnotatedLargeText.writeHtmlTo",16,2,"0.06"
Public Method,"hudson.console.AnnotatedLargeText.writeLogTo",5,1,"0.80"
Public Method,"hudson.console.AnnotatedLargeText.writeLogTo",8,2,"0.00"
Public Method,"hudson.console.AnnotatedLargeText.writeRawLogTo",4,1,"1.00"
Public Class,"hudson.console.AnnotatedLargeTextTest",104,,"0.05"
Static Class,"hudson.console.AnnotatedLargeTextTest.TestNote",16,,"0.06"
Constructor,"hudson.console.AnnotatedLargeTextTest.TestNote.TestNote",4,1,"0.00"
Public Method,"hudson.console.AnnotatedLargeTextTest.TestNote.annotate",5,1,"0.00"
Static Method,"hudson.console.AnnotatedLargeTextTest.TestNote.encodeTo",3,1,"0.00"
Public Method,"hudson.console.AnnotatedLargeTextTest.badMac",29,1,"0.10"
Public Method,"hudson.console.AnnotatedLargeTextTest.oldDeserialization",37,1,"0.03"
Public Method,"hudson.console.AnnotatedLargeTextTest.smokes",15,1,"0.00"
Public Abstract Class,"hudson.console.ConsoleAnnotationDescriptor",31,,"0.65"
Protected Constructor,"hudson.console.ConsoleAnnotationDescriptor.ConsoleAnnotationDescriptor",3,1,"0.00"
Protected Constructor,"hudson.console.ConsoleAnnotationDescriptor.ConsoleAnnotationDescriptor",2,1,"0.00"
Public Static Method,"hudson.console.ConsoleAnnotationDescriptor.all",3,1,"1.00"
Public Method,"hudson.console.ConsoleAnnotationDescriptor.doScriptJs",4,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotationDescriptor.doStyleCss",4,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotationDescriptor.getDisplayName",4,1,"1.25"
Private Method,"hudson.console.ConsoleAnnotationDescriptor.hasResource",3,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotationDescriptor.hasScript",3,1,"1.00"
Public Method,"hudson.console.ConsoleAnnotationDescriptor.hasStylesheet",3,1,"1.00"
Public Generic Class,"hudson.console.ConsoleAnnotationOutputStream",93,,"0.41"
Public Constructor,"hudson.console.ConsoleAnnotationOutputStream.ConsoleAnnotationOutputStream",6,1,"0.50"
Private Static Class,"hudson.console.ConsoleAnnotationOutputStream.LineBuffer",16,,"0.44"
Private Constructor,"hudson.console.ConsoleAnnotationOutputStream.LineBuffer.LineBuffer",3,1,"0.00"
Private Method,"hudson.console.ConsoleAnnotationOutputStream.LineBuffer.getStringBuffer",4,1,"0.00"
Private Method,"hudson.console.ConsoleAnnotationOutputStream.LineBuffer.reset",7,2,"0.00"
TypeVariable,"hudson.console.ConsoleAnnotationOutputStream.T",0,,"0.00"
Public Method,"hudson.console.ConsoleAnnotationOutputStream.close",5,1,"0.00"
Protected Method,"hudson.console.ConsoleAnnotationOutputStream.eol",51,9,"0.24"
Anonymous Class,"hudson.console.ConsoleAnnotationOutputStream.eol.(Anon_1)",5,,"0.00"
Public Method,"hudson.console.ConsoleAnnotationOutputStream.eol.(Anon_1).annotate",4,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotationOutputStream.flush",4,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotationOutputStream.getConsoleAnnotator",3,1,"0.00"
Public Abstract Generic Class,"hudson.console.ConsoleAnnotator",55,,"1.20"
Private Static Final Generic Class,"hudson.console.ConsoleAnnotator.ConsoleAnnotatorAggregator",24,,"0.12"
Constructor,"hudson.console.ConsoleAnnotator.ConsoleAnnotatorAggregator.ConsoleAnnotatorAggregator",3,1,"0.00"
TypeVariable,"hudson.console.ConsoleAnnotator.ConsoleAnnotatorAggregator.T",0,,"0.00"
Public Method,"hudson.console.ConsoleAnnotator.ConsoleAnnotatorAggregator.annotate",17,6,"0.12"
TypeVariable,"hudson.console.ConsoleAnnotator.T",0,,"0.00"
Public Static Generic Method,"hudson.console.ConsoleAnnotator._for",12,4,"0.33"
TypeVariable,"hudson.console.ConsoleAnnotator._for.T",0,,"0.00"
Public Abstract Method,"hudson.console.ConsoleAnnotator.annotate",2,0,"6.00"
Public Static Generic Method,"hudson.console.ConsoleAnnotator.cast",4,1,"0.75"
TypeVariable,"hudson.console.ConsoleAnnotator.cast.T",0,,"0.00"
Public Static Generic Method,"hudson.console.ConsoleAnnotator.combine",7,3,"0.71"
TypeVariable,"hudson.console.ConsoleAnnotator.combine.T",0,,"0.00"
Public Static Generic Method,"hudson.console.ConsoleAnnotator.initial",3,1,"1.33"
TypeVariable,"hudson.console.ConsoleAnnotator.initial.T",0,,"0.00"
Public Abstract Generic Class,"hudson.console.ConsoleAnnotatorFactory",32,,"1.62"
TypeVariable,"hudson.console.ConsoleAnnotatorFactory.T",0,,"0.00"
Public Static Method,"hudson.console.ConsoleAnnotatorFactory.all",4,1,"0.75"
Public Method,"hudson.console.ConsoleAnnotatorFactory.doScriptJs",4,1,"0.75"
Public Method,"hudson.console.ConsoleAnnotatorFactory.doStyleCss",4,1,"0.00"
Private Method,"hudson.console.ConsoleAnnotatorFactory.getResource",4,1,"0.00"
Public Method,"hudson.console.ConsoleAnnotatorFactory.hasScript",3,1,"1.00"
Public Method,"hudson.console.ConsoleAnnotatorFactory.hasStylesheet",3,1,"0.00"
Public Abstract Method,"hudson.console.ConsoleAnnotatorFactory.newInstance",1,0,"13.00"
Public Method,"hudson.console.ConsoleAnnotatorFactory.type",7,2,"0.43"
Public Class,"hudson.console.ConsoleAnnotatorTest",244,,"0.18"
Anonymous Class,"hudson.console.ConsoleAnnotatorTest.(Anon_4)",5,,"0.00"
Public Method,"hudson.console.ConsoleAnnotatorTest.(Anon_4).newInstance",4,1,"0.00"
Public Static Class,"hudson.console.ConsoleAnnotatorTest.DemoAnnotator",11,,"0.00"
Public Method,"hudson.console.ConsoleAnnotatorTest.DemoAnnotator.annotate",8,2,"0.00"
Public Static Final Class,"hudson.console.ConsoleAnnotatorTest.DemoAnnotatorFactory",7,,"0.43"
Public Method,"hudson.console.ConsoleAnnotatorTest.DemoAnnotatorFactory.newInstance",4,1,"0.00"
Public Static Final Class,"hudson.console.ConsoleAnnotatorTest.DollarMark",9,,"0.33"
Public Static Final Class,"hudson.console.ConsoleAnnotatorTest.DollarMark.DescriptorImpl",2,,"0.00"
